PROVIDER ID NUMBER,PRIMARY OPERATIONAL AREA,ZIP CODE,Comp_Fact1,Comp_Fact2,Comp_Fact3,Comp_Fact4,Comp_Fact5,SH_Fact6,SH_Fact7,SH_Fact8,SH_Fact9,Qlty_Fact10,Qlty_Fact11,Qlty_Fact12,Qlty_Fact13,Reputation
151385,200 DEWEY,14214,HardwareInCompatiable,HSCompatiable,SoftwareInCompatiable,UnDefinedCapabilities,UnDefinedRequirements,NotScalable,HighVariety,UnDefinedProtocols,DeadLocks,Autonomous,NoAutDivVal,UnDefinedOwnership,DefinedControls,GoodReputation
151386,21 NAVEL,14211,HardwareCompatiable,HSCompatiable,SoftwareInCompatiable,UnDefinedCapabilities,DefinedRequirements,NotScalable,LowVariety,UnDefinedProtocols,NoDeadLocks,NonAutonomous,NoAutDivVal,UnDefinedOwnership,DefinedControls,GoodReputation
151387,161 GRIDER,14215,HardwareCompatiable,HSInCompatiable,SoftwareCompatiable,DefinedCapabilities,UnDefinedRequirements,NotScalable,HighVariety,UnDefinedProtocols,DeadLocks,NonAutonomous,NoAutDivVal,DefinedOwnership,DefinedControls,GoodReputation
151388,76 SCHRECK,14215,HardwareInCompatiable,HSCompatiable,SoftwareInCompatiable,DefinedCapabilities,UnDefinedRequirements,NotScalable,HighVariety,DefinedProtocols,NoDeadLocks,NonAutonomous,NoAutDivVal,UnDefinedOwnership,UnDefinedControls,GoodReputation
151389,295 RICHMOND,14222,HardwareInCompatiable,HSInCompatiable,SoftwareCompatiable,UnDefinedCapabilities,DefinedRequirements,Scalable,LowVariety,DefinedProtocols,DeadLocks,NonAutonomous,AutDivVal,DefinedOwnership,UnDefinedControls,GoodReputation
151391,159 MILLS,14212,HardwareInCompatiable,HSCompatiable,SoftwareCompatiable,UnDefinedCapabilities,UnDefinedRequirements,NotScalable,HighVariety,UnDefinedProtocols,NoDeadLocks,NonAutonomous,NoAutDivVal,DefinedOwnership,DefinedControls,GoodReputation
151394,91 GRIDER,14215,HardwareInCompatiable,HSInCompatiable,SoftwareInCompatiable,DefinedCapabilities,UnDefinedRequirements,Scalable,LowVariety,UnDefinedProtocols,DeadLocks,NonAutonomous,NoAutDivVal,UnDefinedOwnership,DefinedControls,LowReputation
151395,1039 MCKINLEY PKWY,14220,HardwareInCompatiable,HSInCompatiable,SoftwareCompatiable,DefinedCapabilities,UnDefinedRequirements,NotScalable,LowVariety,UnDefinedProtocols,NoDeadLocks,Autonomous,NoAutDivVal,UnDefinedOwnership,UnDefinedControls,GoodReputation
151396,503 DELAVAN WEST,14222,HardwareInCompatiable,HSCompatiable,SoftwareCompatiable,DefinedCapabilities,UnDefinedRequirements,Scalable,HighVariety,DefinedProtocols,NoDeadLocks,Autonomous,NoAutDivVal,DefinedOwnership,DefinedControls,VeryGoodReputation
151399,322 NORTHLAND,14208,HardwareInCompatiable,HSInCompatiable,SoftwareCompatiable,DefinedCapabilities,DefinedRequirements,Scalable,LowVariety,UnDefinedProtocols,NoDeadLocks,NonAutonomous,AutDivVal,UnDefinedOwnership,DefinedControls,GoodReputation
151400,46 PAVONIA,14207,HardwareCompatiable,HSInCompatiable,SoftwareInCompatiable,UnDefinedCapabilities,UnDefinedRequirements,Scalable,HighVariety,DefinedProtocols,NoDeadLocks,NonAutonomous,AutDivVal,UnDefinedOwnership,DefinedControls,GoodReputation
151401,187 LEMON,14204,HardwareCompatiable,HSCompatiable,SoftwareInCompatiable,UnDefinedCapabilities,DefinedRequirements,NotScalable,HighVariety,DefinedProtocols,DeadLocks,Autonomous,AutDivVal,UnDefinedOwnership,DefinedControls,GoodReputation
151402,727 ELMWOOD,14222,HardwareCompatiable,HSCompatiable,SoftwareInCompatiable,UnDefinedCapabilities,UnDefinedRequirements,Scalable,HighVariety,UnDefinedProtocols,NoDeadLocks,Autonomous,AutDivVal,UnDefinedOwnership,DefinedControls,GoodReputation
151406,125 YORK,14213,HardwareInCompatiable,HSCompatiable,SoftwareCompatiable,DefinedCapabilities,UnDefinedRequirements,NotScalable,HighVariety,UnDefinedProtocols,DeadLocks,Autonomous,AutDivVal,UnDefinedOwnership,UnDefinedControls,GoodReputation
151409,1652 ELMWOOD,14207,HardwareInCompatiable,HSCompatiable,SoftwareCompatiable,UnDefinedCapabilities,DefinedRequirements,NotScalable,HighVariety,UnDefinedProtocols,NoDeadLocks,NonAutonomous,NoAutDivVal,DefinedOwnership,UnDefinedControls,GoodReputation
151411,77 GREELEY,14207,HardwareInCompatiable,HSCompatiable,SoftwareCompatiable,DefinedCapabilities,UnDefinedRequirements,NotScalable,LowVariety,UnDefinedProtocols,NoDeadLocks,NonAutonomous,NoAutDivVal,DefinedOwnership,DefinedControls,GoodReputation
151412,154 WEIMAR,14206,HardwareCompatiable,HSCompatiable,SoftwareCompatiable,DefinedCapabilities,DefinedRequirements,Scalable,HighVariety,UnDefinedProtocols,NoDeadLocks,NonAutonomous,AutDivVal,UnDefinedOwnership,UnDefinedControls,VeryGoodReputation
151413,146 ONTARIO,14207,HardwareCompatiable,HSCompatiable,SoftwareInCompatiable,UnDefinedCapabilities,UnDefinedRequirements,NotScalable,LowVariety,UnDefinedProtocols,NoDeadLocks,Autonomous,NoAutDivVal,DefinedOwnership,DefinedControls,GoodReputation
151414,18 ST JOHNS PL,14201,HardwareInCompatiable,HSInCompatiable,SoftwareInCompatiable,DefinedCapabilities,DefinedRequirements,Scalable,HighVariety,UnDefinedProtocols,DeadLocks,Autonomous,NoAutDivVal,DefinedOwnership,UnDefinedControls,GoodReputation
151415,331 VERMONT,14213,HardwareInCompatiable,HSCompatiable,SoftwareCompatiable,DefinedCapabilities,DefinedRequirements,NotScalable,LowVariety,DefinedProtocols,DeadLocks,NonAutonomous,NoAutDivVal,DefinedOwnership,DefinedControls,GoodReputation
151416,251 DEARBORN,14207,HardwareInCompatiable,HSCompatiable,SoftwareInCompatiable,UnDefinedCapabilities,DefinedRequirements,Scalable,HighVariety,DefinedProtocols,NoDeadLocks,Autonomous,AutDivVal,DefinedOwnership,UnDefinedControls,VeryGoodReputation
151417,127 AUBURN,14213,HardwareInCompatiable,HSCompatiable,SoftwareInCompatiable,UnDefinedCapabilities,UnDefinedRequirements,Scalable,HighVariety,UnDefinedProtocols,NoDeadLocks,NonAutonomous,AutDivVal,UnDefinedOwnership,DefinedControls,GoodReputation
151419,96 COLORADO,14211,HardwareCompatiable,HSInCompatiable,SoftwareCompatiable,UnDefinedCapabilities,DefinedRequirements,Scalable,LowVariety,UnDefinedProtocols,DeadLocks,Autonomous,NoAutDivVal,UnDefinedOwnership,UnDefinedControls,GoodReputation
151420,180 COLORADO,14215,HardwareInCompatiable,HSInCompatiable,SoftwareCompatiable,DefinedCapabilities,UnDefinedRequirements,Scalable,LowVariety,DefinedProtocols,NoDeadLocks,Autonomous,NoAutDivVal,DefinedOwnership,DefinedControls,GoodReputation
151423,138 KINGSLEY,14208,HardwareCompatiable,HSInCompatiable,SoftwareCompatiable,UnDefinedCapabilities,UnDefinedRequirements,Scalable,HighVariety,DefinedProtocols,NoDeadLocks,Autonomous,AutDivVal,UnDefinedOwnership,DefinedControls,VeryGoodReputation
151424,15 HORTON,14209,HardwareCompatiable,HSInCompatiable,SoftwareCompatiable,UnDefinedCapabilities,UnDefinedRequirements,NotScalable,LowVariety,DefinedProtocols,NoDeadLocks,NonAutonomous,NoAutDivVal,DefinedOwnership,DefinedControls,GoodReputation
151425,983 EXCHANGE,14210,HardwareInCompatiable,HSCompatiable,SoftwareInCompatiable,DefinedCapabilities,DefinedRequirements,NotScalable,HighVariety,UnDefinedProtocols,DeadLocks,Autonomous,NoAutDivVal,UnDefinedOwnership,DefinedControls,GoodReputation
151426,980 HERTEL,14216,HardwareInCompatiable,HSCompatiable,SoftwareCompatiable,UnDefinedCapabilities,UnDefinedRequirements,Scalable,HighVariety,UnDefinedProtocols,DeadLocks,Autonomous,NoAutDivVal,DefinedOwnership,UnDefinedControls,GoodReputation
151427,984 HERTEL,14216,HardwareInCompatiable,HSInCompatiable,SoftwareInCompatiable,UnDefinedCapabilities,DefinedRequirements,NotScalable,LowVariety,UnDefinedProtocols,DeadLocks,NonAutonomous,NoAutDivVal,DefinedOwnership,UnDefinedControls,LowReputation
151429,587 ASHLAND,14222,HardwareCompatiable,HSInCompatiable,SoftwareCompatiable,DefinedCapabilities,DefinedRequirements,NotScalable,HighVariety,UnDefinedProtocols,NoDeadLocks,NonAutonomous,NoAutDivVal,DefinedOwnership,DefinedControls,GoodReputation
151430,878 MAIN,14202,HardwareInCompatiable,HSCompatiable,SoftwareCompatiable,DefinedCapabilities,DefinedRequirements,NotScalable,LowVariety,DefinedProtocols,DeadLocks,NonAutonomous,AutDivVal,UnDefinedOwnership,UnDefinedControls,GoodReputation
151431,476 SHIRLEY,14215,HardwareInCompatiable,HSCompatiable,SoftwareCompatiable,DefinedCapabilities,UnDefinedRequirements,Scalable,LowVariety,DefinedProtocols,NoDeadLocks,Autonomous,AutDivVal,UnDefinedOwnership,UnDefinedControls,GoodReputation
151433,392 NORTHUMBERLAND,14215,HardwareCompatiable,HSInCompatiable,SoftwareCompatiable,UnDefinedCapabilities,UnDefinedRequirements,NotScalable,HighVariety,DefinedProtocols,NoDeadLocks,Autonomous,AutDivVal,UnDefinedOwnership,DefinedControls,GoodReputation
151438,530 LAFAYETTE AVE,14222,HardwareInCompatiable,HSInCompatiable,SoftwareInCompatiable,UnDefinedCapabilities,DefinedRequirements,Scalable,HighVariety,UnDefinedProtocols,NoDeadLocks,NonAutonomous,NoAutDivVal,UnDefinedOwnership,DefinedControls,GoodReputation
151439,762 COLUMBUS PKWY,14213,HardwareCompatiable,HSCompatiable,SoftwareInCompatiable,UnDefinedCapabilities,UnDefinedRequirements,NotScalable,HighVariety,DefinedProtocols,NoDeadLocks,NonAutonomous,AutDivVal,UnDefinedOwnership,UnDefinedControls,GoodReputation
151440,131 LOCKWOOD,14220,HardwareCompatiable,HSInCompatiable,SoftwareCompatiable,UnDefinedCapabilities,DefinedRequirements,Scalable,HighVariety,DefinedProtocols,DeadLocks,NonAutonomous,AutDivVal,DefinedOwnership,DefinedControls,VeryGoodReputation
151441,2047 CLINTON,14206,HardwareInCompatiable,HSInCompatiable,SoftwareInCompatiable,DefinedCapabilities,DefinedRequirements,NotScalable,HighVariety,UnDefinedProtocols,DeadLocks,Autonomous,AutDivVal,UnDefinedOwnership,DefinedControls,GoodReputation
151442,240 NORTHLAND,14208,HardwareCompatiable,HSCompatiable,SoftwareInCompatiable,DefinedCapabilities,UnDefinedRequirements,Scalable,HighVariety,DefinedProtocols,DeadLocks,Autonomous,NoAutDivVal,UnDefinedOwnership,DefinedControls,GoodReputation
151443,65 WHITNEY,14201,HardwareCompatiable,HSCompatiable,SoftwareInCompatiable,DefinedCapabilities,UnDefinedRequirements,Scalable,HighVariety,DefinedProtocols,NoDeadLocks,NonAutonomous,AutDivVal,UnDefinedOwnership,DefinedControls,VeryGoodReputation
151448,836 DELAVAN EAST,14215,HardwareCompatiable,HSInCompatiable,SoftwareCompatiable,UnDefinedCapabilities,UnDefinedRequirements,NotScalable,LowVariety,DefinedProtocols,DeadLocks,Autonomous,NoAutDivVal,UnDefinedOwnership,DefinedControls,GoodReputation
151451,100 VICTORIA,14214,HardwareInCompatiable,HSCompatiable,SoftwareInCompatiable,UnDefinedCapabilities,UnDefinedRequirements,NotScalable,LowVariety,UnDefinedProtocols,NoDeadLocks,NonAutonomous,NoAutDivVal,UnDefinedOwnership,DefinedControls,LowReputation
151452,780 ABBOTT,14220,HardwareCompatiable,HSCompatiable,SoftwareInCompatiable,UnDefinedCapabilities,DefinedRequirements,NotScalable,HighVariety,UnDefinedProtocols,NoDeadLocks,Autonomous,NoAutDivVal,UnDefinedOwnership,DefinedControls,GoodReputation
151453,117 BOX,14211,HardwareInCompatiable,HSCompatiable,SoftwareInCompatiable,UnDefinedCapabilities,DefinedRequirements,NotScalable,LowVariety,DefinedProtocols,NoDeadLocks,Autonomous,NoAutDivVal,DefinedOwnership,UnDefinedControls,GoodReputation
151454,49 WOODETTE,14207,HardwareCompatiable,HSCompatiable,SoftwareCompatiable,UnDefinedCapabilities,UnDefinedRequirements,NotScalable,HighVariety,DefinedProtocols,NoDeadLocks,Autonomous,NoAutDivVal,DefinedOwnership,UnDefinedControls,GoodReputation
151455,126 HUMBOLDT,14214,HardwareCompatiable,HSCompatiable,SoftwareInCompatiable,UnDefinedCapabilities,UnDefinedRequirements,NotScalable,LowVariety,DefinedProtocols,DeadLocks,Autonomous,AutDivVal,UnDefinedOwnership,DefinedControls,GoodReputation
151456,344 GRANT,14213,HardwareInCompatiable,HSCompatiable,SoftwareInCompatiable,UnDefinedCapabilities,DefinedRequirements,NotScalable,LowVariety,DefinedProtocols,NoDeadLocks,NonAutonomous,AutDivVal,DefinedOwnership,DefinedControls,GoodReputation
151457,836 DELAVAN EAST,14215,HardwareInCompatiable,HSCompatiable,SoftwareInCompatiable,UnDefinedCapabilities,UnDefinedRequirements,NotScalable,LowVariety,UnDefinedProtocols,NoDeadLocks,Autonomous,AutDivVal,UnDefinedOwnership,UnDefinedControls,GoodReputation
151458,369 WASHINGTON,14203,HardwareCompatiable,HSInCompatiable,SoftwareCompatiable,DefinedCapabilities,DefinedRequirements,Scalable,LowVariety,DefinedProtocols,DeadLocks,Autonomous,AutDivVal,DefinedOwnership,UnDefinedControls,VeryGoodReputation
151459,369 WASHINGTON,14203,HardwareCompatiable,HSInCompatiable,SoftwareCompatiable,DefinedCapabilities,UnDefinedRequirements,NotScalable,LowVariety,UnDefinedProtocols,NoDeadLocks,Autonomous,NoAutDivVal,UnDefinedOwnership,DefinedControls,GoodReputation
151460,700 MICHIGAN,14203,HardwareInCompatiable,HSCompatiable,SoftwareCompatiable,UnDefinedCapabilities,UnDefinedRequirements,Scalable,HighVariety,UnDefinedProtocols,NoDeadLocks,NonAutonomous,AutDivVal,UnDefinedOwnership,DefinedControls,GoodReputation
151461,1146 NIAGARA,14213,HardwareCompatiable,HSCompatiable,SoftwareInCompatiable,DefinedCapabilities,DefinedRequirements,NotScalable,LowVariety,DefinedProtocols,DeadLocks,Autonomous,AutDivVal,DefinedOwnership,UnDefinedControls,GoodReputation
151463,18 MOELLER,14211,HardwareInCompatiable,HSCompatiable,SoftwareCompatiable,UnDefinedCapabilities,UnDefinedRequirements,NotScalable,HighVariety,DefinedProtocols,NoDeadLocks,Autonomous,NoAutDivVal,UnDefinedOwnership,UnDefinedControls,GoodReputation
151464,111 MOSELLE,14211,HardwareCompatiable,HSInCompatiable,SoftwareInCompatiable,DefinedCapabilities,DefinedRequirements,Scalable,HighVariety,UnDefinedProtocols,NoDeadLocks,Autonomous,NoAutDivVal,UnDefinedOwnership,UnDefinedControls,GoodReputation
151465,35 NEVADA,14211,HardwareInCompatiable,HSCompatiable,SoftwareInCompatiable,DefinedCapabilities,DefinedRequirements,NotScalable,HighVariety,DefinedProtocols,NoDeadLocks,NonAutonomous,AutDivVal,UnDefinedOwnership,DefinedControls,GoodReputation
151466,184 NORTHLAND,14208,HardwareInCompatiable,HSCompatiable,SoftwareCompatiable,UnDefinedCapabilities,DefinedRequirements,NotScalable,LowVariety,UnDefinedProtocols,DeadLocks,Autonomous,AutDivVal,UnDefinedOwnership,DefinedControls,GoodReputation
151467,59 RICH,14211,HardwareInCompatiable,HSInCompatiable,SoftwareInCompatiable,UnDefinedCapabilities,UnDefinedRequirements,NotScalable,HighVariety,DefinedProtocols,NoDeadLocks,Autonomous,NoAutDivVal,DefinedOwnership,UnDefinedControls,GoodReputation
151468,66 RICH,14211,HardwareCompatiable,HSCompatiable,SoftwareCompatiable,UnDefinedCapabilities,UnDefinedRequirements,NotScalable,LowVariety,DefinedProtocols,DeadLocks,NonAutonomous,NoAutDivVal,DefinedOwnership,DefinedControls,GoodReputation
151469,94 ROEHRER,14208,HardwareInCompatiable,HSCompatiable,SoftwareInCompatiable,DefinedCapabilities,DefinedRequirements,NotScalable,HighVariety,DefinedProtocols,NoDeadLocks,NonAutonomous,NoAutDivVal,UnDefinedOwnership,DefinedControls,GoodReputation
151470,111 ST JOSEPH,14211,HardwareCompatiable,HSCompatiable,SoftwareCompatiable,UnDefinedCapabilities,DefinedRequirements,NotScalable,LowVariety,DefinedProtocols,DeadLocks,NonAutonomous,AutDivVal,DefinedOwnership,DefinedControls,GoodReputation
151471,66 COMO,14220,HardwareInCompatiable,HSInCompatiable,SoftwareCompatiable,DefinedCapabilities,UnDefinedRequirements,NotScalable,HighVariety,DefinedProtocols,NoDeadLocks,NonAutonomous,NoAutDivVal,DefinedOwnership,DefinedControls,GoodReputation
151472,210 WAVERLY,14208,HardwareCompatiable,HSInCompatiable,SoftwareInCompatiable,UnDefinedCapabilities,UnDefinedRequirements,Scalable,HighVariety,DefinedProtocols,DeadLocks,NonAutonomous,NoAutDivVal,UnDefinedOwnership,DefinedControls,GoodReputation
151473,192 WILSON,14212,HardwareCompatiable,HSCompatiable,SoftwareCompatiable,DefinedCapabilities,DefinedRequirements,NotScalable,LowVariety,DefinedProtocols,DeadLocks,NonAutonomous,NoAutDivVal,DefinedOwnership,UnDefinedControls,GoodReputation
151474,169 ZENNER,14211,HardwareCompatiable,HSInCompatiable,SoftwareInCompatiable,UnDefinedCapabilities,DefinedRequirements,NotScalable,HighVariety,UnDefinedProtocols,NoDeadLocks,NonAutonomous,AutDivVal,UnDefinedOwnership,DefinedControls,GoodReputation
151475,1150 AMHERST ST,14216,HardwareCompatiable,HSCompatiable,SoftwareCompatiable,UnDefinedCapabilities,UnDefinedRequirements,Scalable,LowVariety,UnDefinedProtocols,DeadLocks,Autonomous,NoAutDivVal,UnDefinedOwnership,DefinedControls,GoodReputation
151476,215 COLUMBUS,14220,HardwareCompatiable,HSCompatiable,SoftwareCompatiable,DefinedCapabilities,DefinedRequirements,NotScalable,LowVariety,UnDefinedProtocols,NoDeadLocks,NonAutonomous,NoAutDivVal,UnDefinedOwnership,UnDefinedControls,GoodReputation
151477,774 EAGLE EAST,14210,HardwareInCompatiable,HSCompatiable,SoftwareCompatiable,UnDefinedCapabilities,UnDefinedRequirements,NotScalable,LowVariety,DefinedProtocols,NoDeadLocks,Autonomous,AutDivVal,DefinedOwnership,UnDefinedControls,GoodReputation
151478,32 VICTORIA,14214,HardwareInCompatiable,HSCompatiable,SoftwareCompatiable,DefinedCapabilities,UnDefinedRequirements,Scalable,LowVariety,DefinedProtocols,DeadLocks,Autonomous,NoAutDivVal,UnDefinedOwnership,DefinedControls,GoodReputation
151482,86 PUTNAM ST,14213,HardwareInCompatiable,HSCompatiable,SoftwareCompatiable,UnDefinedCapabilities,DefinedRequirements,Scalable,LowVariety,DefinedProtocols,NoDeadLocks,NonAutonomous,NoAutDivVal,UnDefinedOwnership,UnDefinedControls,GoodReputation
151483,200 DELAWARE,14202,HardwareCompatiable,HSCompatiable,SoftwareCompatiable,UnDefinedCapabilities,UnDefinedRequirements,Scalable,LowVariety,UnDefinedProtocols,NoDeadLocks,NonAutonomous,NoAutDivVal,UnDefinedOwnership,DefinedControls,GoodReputation
151484,2495 MAIN,14214,HardwareInCompatiable,HSCompatiable,SoftwareCompatiable,DefinedCapabilities,DefinedRequirements,NotScalable,HighVariety,UnDefinedProtocols,DeadLocks,Autonomous,AutDivVal,UnDefinedOwnership,DefinedControls,GoodReputation
191727,315 JERSEY,14213,HardwareInCompatiable,HSInCompatiable,SoftwareCompatiable,UnDefinedCapabilities,UnDefinedRequirements,NotScalable,HighVariety,DefinedProtocols,NoDeadLocks,NonAutonomous,AutDivVal,UnDefinedOwnership,UnDefinedControls,GoodReputation
151485,62 ELMWOOD SOUTH,14202,HardwareCompatiable,HSInCompatiable,SoftwareCompatiable,DefinedCapabilities,UnDefinedRequirements,NotScalable,LowVariety,UnDefinedProtocols,DeadLocks,NonAutonomous,AutDivVal,UnDefinedOwnership,UnDefinedControls,GoodReputation
151486,336 SHIRLEY,14215,HardwareCompatiable,HSInCompatiable,SoftwareCompatiable,DefinedCapabilities,DefinedRequirements,NotScalable,HighVariety,UnDefinedProtocols,DeadLocks,Autonomous,NoAutDivVal,UnDefinedOwnership,UnDefinedControls,GoodReputation
151487,355 ST LAWRENCE,14216,HardwareInCompatiable,HSCompatiable,SoftwareInCompatiable,DefinedCapabilities,UnDefinedRequirements,Scalable,HighVariety,DefinedProtocols,DeadLocks,Autonomous,NoAutDivVal,DefinedOwnership,UnDefinedControls,GoodReputation
151488,59 MANHATTAN,14215,HardwareCompatiable,HSCompatiable,SoftwareCompatiable,DefinedCapabilities,UnDefinedRequirements,Scalable,LowVariety,DefinedProtocols,DeadLocks,Autonomous,NoAutDivVal,UnDefinedOwnership,DefinedControls,GoodReputation
151491,38 JUNIATA,14210,HardwareCompatiable,HSInCompatiable,SoftwareCompatiable,DefinedCapabilities,UnDefinedRequirements,NotScalable,LowVariety,UnDefinedProtocols,NoDeadLocks,Autonomous,AutDivVal,DefinedOwnership,DefinedControls,GoodReputation
151492,590 ELK,14210,HardwareCompatiable,HSCompatiable,SoftwareInCompatiable,DefinedCapabilities,UnDefinedRequirements,Scalable,HighVariety,DefinedProtocols,DeadLocks,Autonomous,NoAutDivVal,UnDefinedOwnership,DefinedControls,GoodReputation
151539,184 MASSACHUSETTS,14213,HardwareInCompatiable,HSInCompatiable,SoftwareCompatiable,DefinedCapabilities,UnDefinedRequirements,NotScalable,HighVariety,DefinedProtocols,DeadLocks,Autonomous,NoAutDivVal,DefinedOwnership,DefinedControls,GoodReputation
151503,956 BUSTI,14213,HardwareCompatiable,HSCompatiable,SoftwareInCompatiable,UnDefinedCapabilities,UnDefinedRequirements,Scalable,HighVariety,UnDefinedProtocols,DeadLocks,Autonomous,AutDivVal,DefinedOwnership,DefinedControls,GoodReputation
151504,62 LANCASTER,14222,HardwareInCompatiable,HSCompatiable,SoftwareInCompatiable,UnDefinedCapabilities,DefinedRequirements,Scalable,LowVariety,UnDefinedProtocols,NoDeadLocks,Autonomous,NoAutDivVal,DefinedOwnership,UnDefinedControls,GoodReputation
